entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
949,139131,124,99,49420,59,1581369840.0,1581371580.0,20200210 16:24,20200210 16:53,16
950,139672,126,418,87822,134,1581358320.0,1581362340.0,20200210 13:12,20200210 14:19,PO
951,139446,106,0,33389,48,1581370560.0,1581372000.0,20200210 16:36,20200210 17:00,28
952,138376,505,23659,31138,20,1581379200.0,1581379800.0,20200210 19:00,20200210 19:10,1
953,138560,131,2505,0,194,1581372060.0,1581377400.0,20200210 17:01,20200210 18:30,10A
954,138349,125,53,31159,62,1581341940.0,1581343740.0,20200210 08:39,20200210 09:09,1
955,138838,141,61,8905,18,1581377460.0,1581377940.0,20200210 18:31,20200210 18:39,14
956,138948,143,135,416,223,1581382380.0,1581388500.0,20200210 19:53,20200210 21:35,14
957,138844,142,3294,8852,27,1581361920.0,1581362700.0,20200210 14:12,20200210 14:25,14
958,139325,149,465,13565,37,1581366060.0,1581367140.0,20200210 15:21,20200210 15:39,21
959,138839,141,115,8997,17,1581378660.0,1581379140.0,20200210 18:51,20200210 18:59,14
960,138555,115,70,26351,66,1581361680.0,1581363660.0,20200210 14:08,20200210 14:41,10A
961,139435,106,473,35183,41,1581357000.0,1581358200.0,20200210 12:50,20200210 13:10,28
962,140111,124,49,36248,61,1581373740.0,1581375540.0,20200210 17:29,20200210 17:59,9
963,138881,141,317,7036,13,1581382860.0,1581383220.0,20200210 20:01,20200210 20:07,14
964,139454,117,0,33340,35,1581334140.0,1581335160.0,20200210 06:29,20200210 06:46,28
965,138920,142,317,6755,12,1581348900.0,1581349200.0,20200210 10:35,20200210 10:40,14
966,140415,726,0,8262,26,1581357000.0,1581357780.0,20200210 12:50,20200210 13:03,33
967,139354,150,404,9598,25,1581369420.0,1581370140.0,20200210 16:17,20200210 16:29,21
968,138523,505,376,29798,53,1581373620.0,1581375240.0,20200210 17:27,20200210 17:54,10A
969,140048,138,201,52989,55,1581370200.0,1581371880.0,20200210 16:30,20200210 16:58,8
970,138892,143,322,7012,17,1581349860.0,1581350340.0,20200210 10:51,20200210 10:59,14
971,139318,505,370,13596,40,1581351300.0,1581352500.0,20200210 11:15,20200210 11:35,21
972,138652,505,342,37703,64,1581382860.0,1581384780.0,20200210 20:01,20200210 20:33,10G
973,140339,726,1303,8928,23,1581386940.0,1581387600.0,20200210 21:09,20200210 21:20,33
974,139282,149,238,19956,46,1581368160.0,1581369480.0,20200210 15:56,20200210 16:18,2
975,138536,130,716,30069,47,1581376500.0,1581377940.0,20200210 18:15,20200210 18:39,10A
976,140143,137,353,416,130,1581390120.0,1581393360.0,20200210 22:02,20200210 22:56,9
977,139569,727,100,4922,27,1581368640.0,1581369420.0,20200210 16:04,20200210 16:17,34
978,139690,145,52,73585,128,1581375300.0,1581379140.0,20200210 17:55,20200210 18:59,4
979,140468,703,70,8250,24,1581379500.0,1581380220.0,20200210 19:05,20200210 19:17,33
980,139668,126,418,87668,157,1581369300.0,1581374040.0,20200210 16:15,20200210 17:34,PO
981,138537,128,0,8335,173,1581379200.0,1581383880.0,20200210 19:00,20200210 20:18,10A
