entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
972,139537,727,0,5184,16,1583364960.0,1583365440.0,20200304 18:36,20200304 18:44,34
973,138653,150,342,37626,63,1583377200.0,1583379060.0,20200304 22:00,20200304 22:31,10G
974,139130,139,376,49375,60,1583350200.0,1583352000.0,20200304 14:30,20200304 15:00,16
975,139138,138,376,49564,58,1583362500.0,1583364240.0,20200304 17:55,20200304 18:24,16
976,138908,141,98,6394,13,1583341380.0,1583341740.0,20200304 12:03,20200304 12:09,14
977,138811,144,80,9662,23,1583363040.0,1583363700.0,20200304 18:04,20200304 18:15,14
978,139517,727,403,5203,16,1583343360.0,1583343900.0,20200304 12:36,20200304 12:45,34
979,139342,148,524,9508,22,1583329680.0,1583330340.0,20200304 08:48,20200304 08:59,21
980,139693,130,192,72554,117,1583375340.0,1583378820.0,20200304 21:29,20200304 22:27,4
981,139639,504,418,81088,141,1583331240.0,1583335440.0,20200304 09:14,20200304 10:24,PO
982,138339,126,117,31154,57,1583336340.0,1583338080.0,20200304 10:39,20200304 11:08,1
983,139336,506,833,13691,28,1583330520.0,1583331300.0,20200304 09:02,20200304 09:15,21
984,139325,751,459,13731,48,1583353140.0,1583354580.0,20200304 15:19,20200304 15:43,21
985,140333,730,95,9053,23,1583371200.0,1583371860.0,20200304 20:20,20200304 20:31,33
986,138633,148,31655,40755,9,1583366400.0,1583366640.0,20200304 19:00,20200304 19:04,10G
987,138533,126,97,29316,52,1583351940.0,1583353500.0,20200304 14:59,20200304 15:25,10A
988,139290,506,0,15047,30,1583329560.0,1583330460.0,20200304 08:46,20200304 09:01,2
989,139732,150,0,416,210,1583345460.0,1583351220.0,20200304 13:11,20200304 14:47,4
990,138885,143,322,6309,33,1583328060.0,1583329080.0,20200304 08:21,20200304 08:38,14
991,139525,727,0,5203,31,1583351820.0,1583352720.0,20200304 14:57,20200304 15:12,34
992,139314,148,654,13641,40,1583328480.0,1583329680.0,20200304 08:28,20200304 08:48,21
993,140033,110,532,53127,59,1583321280.0,1583323020.0,20200304 06:28,20200304 06:57,8
994,139513,727,403,4555,27,1583338680.0,1583339460.0,20200304 11:18,20200304 11:31,34
995,139256,120,138,88527,119,1583359020.0,1583362860.0,20200304 16:57,20200304 18:01,19
996,138886,143,322,7055,20,1583329620.0,1583330160.0,20200304 08:47,20200304 08:56,14
997,138662,122,101,11465,114,1583354820.0,1583358240.0,20200304 15:47,20200304 16:44,10G
998,138964,141,322,6824,15,1583359560.0,1583359980.0,20200304 17:06,20200304 17:13,14
999,140051,110,532,39290,46,1583364960.0,1583366340.0,20200304 18:36,20200304 18:59,8
1000,138395,115,0,416,133,1583341920.0,1583345520.0,20200304 12:12,20200304 13:12,1
1001,138658,112,0,11465,124,1583326440.0,1583329620.0,20200304 07:54,20200304 08:47,10G
1002,138338,105,418,45398,85,1583316000.0,1583318520.0,20200304 05:00,20200304 05:42,PO
1003,138913,142,322,6754,14,1583326500.0,1583326860.0,20200304 07:55,20200304 08:01,14
1004,139508,727,0,4938,9,1583333520.0,1583333760.0,20200304 09:52,20200304 09:56,34
1005,139687,130,0,72526,131,1583359800.0,1583363700.0,20200304 17:10,20200304 18:15,4
1006,139465,125,369,76345,86,1583361360.0,1583363940.0,20200304 17:36,20200304 18:19,3
1007,138831,141,115,9797,71,1583356320.0,1583357640.0,20200304 16:12,20200304 16:34,14
1008,139122,125,1006,49351,61,1583319600.0,1583321400.0,20200304 06:00,20200304 06:30,16
1009,140308,730,56,8962,31,1583351340.0,1583352240.0,20200304 14:49,20200304 15:04,33
1010,140121,506,24504,35965,15,1583366400.0,1583366820.0,20200304 19:00,20200304 19:07,9
1011,140019,110,249,12266,34,1583339760.0,1583340780.0,20200304 11:36,20200304 11:53,8
1012,140313,730,108,8743,42,1583360220.0,1583361480.0,20200304 17:17,20200304 17:38,33
1013,138958,141,322,7074,14,1583352180.0,1583352600.0,20200304 15:03,20200304 15:10,14
1014,139165,117,87,11465,155,1583342700.0,1583346960.0,20200304 12:25,20200304 13:36,16
1015,138375,504,44,30750,62,1583362680.0,1583364540.0,20200304 17:58,20200304 18:29,1
1016,138780,141,65,9561,21,1583342760.0,1583343540.0,20200304 12:26,20200304 12:39,14
1017,140479,730,84,8215,41,1583371920.0,1583373120.0,20200304 20:32,20200304 20:52,33
