entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
54,139265,503,95,19891,44,1583928060.0,1583929380.0,20200311 08:01,20200311 08:23,2
55,139457,140,0,33340,51,1583929140.0,1583930700.0,20200311 08:19,20200311 08:45,28
56,140261,729,439,9006,29,1583943120.0,1583943960.0,20200311 12:12,20200311 12:26,33
57,139169,127,0,53085,70,1583935800.0,1583937900.0,20200311 10:10,20200311 10:45,16
58,139728,149,48422,72802,49,1583971200.0,1583972640.0,20200311 20:00,20200311 20:24,4
59,140321,729,439,9045,23,1583966820.0,1583967480.0,20200311 18:47,20200311 18:58,33
60,138350,123,43,31155,68,1583932500.0,1583934540.0,20200311 09:15,20200311 09:49,1
61,139647,751,0,73449,121,1583924100.0,1583927700.0,20200311 06:55,20200311 07:55,4
62,139154,101,300,52505,63,1583928480.0,1583930340.0,20200311 08:08,20200311 08:39,16
63,138403,117,0,416,136,1583944440.0,1583947980.0,20200311 12:34,20200311 13:33,1
64,140474,729,209,271,5,1583971020.0,1583971140.0,20200311 19:57,20200311 19:59,33
65,139287,503,158,15176,22,1583925360.0,1583926020.0,20200311 07:16,20200311 07:27,2
66,140039,136,532,52801,59,1583936820.0,1583938560.0,20200311 10:27,20200311 10:56,8
67,140122,150,49,36268,63,1583972940.0,1583974800.0,20200311 20:29,20200311 21:00,9
68,139155,111,357,53050,57,1583930820.0,1583932560.0,20200311 08:47,20200311 09:16,16
69,139257,138,263,102136,156,1583966460.0,1583971140.0,20200311 18:41,20200311 19:59,19
70,139566,727,921,5004,33,1583953500.0,1583954460.0,20200311 15:05,20200311 15:21,34
71,139257,138,102136,416,84,1583971200.0,1583973060.0,20200311 20:00,20200311 20:31,19
72,140118,139,1342,36253,80,1583943000.0,1583945340.0,20200311 12:10,20200311 12:49,9
73,139307,503,432,15063,23,1583932920.0,1583933580.0,20200311 09:22,20200311 09:33,2
74,139268,503,104,19585,39,1583939700.0,1583940840.0,20200311 11:15,20200311 11:34,2
75,139355,147,346,8756,24,1583959920.0,1583960580.0,20200311 16:52,20200311 17:03,21
76,140409,726,489,4352,22,1583937360.0,1583937960.0,20200311 10:36,20200311 10:46,33
77,139467,120,418,90953,141,1583956500.0,1583960700.0,20200311 15:55,20200311 17:05,PO
78,139534,727,4003,4555,17,1583962560.0,1583962980.0,20200311 17:36,20200311 17:43,34
79,140455,726,70,6239,40,1583956920.0,1583958120.0,20200311 16:02,20200311 16:22,33
80,139350,506,346,400,80,1583950140.0,1583951940.0,20200311 14:09,20200311 14:39,21
81,140022,136,0,12823,24,1583948340.0,1583949060.0,20200311 13:39,20200311 13:51,8
82,138615,137,0,104119,123,1583919720.0,1583923560.0,20200311 05:42,20200311 06:46,10C
83,140043,136,95,53073,56,1583946600.0,1583948280.0,20200311 13:10,20200311 13:38,8
84,138550,752,1009,35851,88,1583956500.0,1583959080.0,20200311 15:55,20200311 16:38,PO
85,138392,120,0,40541,73,1583935680.0,1583937840.0,20200311 10:08,20200311 10:44,1
86,140428,729,0,8163,29,1583947620.0,1583948520.0,20200311 13:27,20200311 13:42,33
87,139636,751,418,87822,133,1583916480.0,1583920440.0,20200311 04:48,20200311 05:54,PO
88,139520,727,4147,4555,18,1583947440.0,1583947920.0,20200311 13:24,20200311 13:32,34
89,139712,150,127,416,212,1583929500.0,1583935320.0,20200311 08:25,20200311 10:02,4
90,138738,144,113,34781,71,1583930880.0,1583933040.0,20200311 08:48,20200311 09:24,13
91,138731,140,418,48730,86,1583946120.0,1583948700.0,20200311 13:02,20200311 13:45,PO
92,140348,726,1880,8726,12,1583980020.0,1583980320.0,20200311 22:27,20200311 22:32,33
93,139126,111,580,49342,71,1583928720.0,1583930820.0,20200311 08:12,20200311 08:47,16
94,140259,729,439,8949,28,1583939640.0,1583940480.0,20200311 11:14,20200311 11:28,33
95,138378,148,860,31119,55,1583973300.0,1583974920.0,20200311 20:35,20200311 21:02,1
96,138620,143,595,87577,113,1583956020.0,1583959440.0,20200311 15:47,20200311 16:44,10C
97,140010,136,420,12458,13,1583919540.0,1583919900.0,20200311 05:39,20200311 05:45,8
98,139133,119,376,48890,54,1583973360.0,1583974980.0,20200311 20:36,20200311 21:03,16
99,140008,137,416,15986,32,1583942400.0,1583943360.0,20200311 12:00,20200311 12:16,PO
100,139748,122,102,72802,138,1583949600.0,1583953740.0,20200311 14:00,20200311 15:09,4
101,139275,506,4,19864,75,1583946420.0,1583948640.0,20200311 13:07,20200311 13:44,2
102,139729,149,73,72802,119,1583976300.0,1583979840.0,20200311 21:25,20200311 22:24,4
103,139468,752,630,70707,66,1583918880.0,1583920800.0,20200311 05:28,20200311 06:00,3
104,138722,144,93,33007,61,1583929080.0,1583930880.0,20200311 08:18,20200311 08:48,13
105,139552,727,824,5020,19,1583938320.0,1583938860.0,20200311 10:52,20200311 11:01,34
106,139122,111,580,49563,62,1583920800.0,1583922780.0,20200311 06:00,20200311 06:33,16
107,139360,147,404,14751,36,1583973000.0,1583974080.0,20200311 20:30,20200311 20:48,21
108,139131,119,1006,49564,64,1583958360.0,1583960220.0,20200311 16:26,20200311 16:57,16
109,139313,506,816,13790,29,1583928000.0,1583928900.0,20200311 08:00,20200311 08:15,21
110,138412,132,0,40599,79,1583954940.0,1583957340.0,20200311 15:29,20200311 16:09,1
111,140260,729,439,9006,27,1583941500.0,1583942220.0,20200311 11:45,20200311 11:57,33
112,140011,136,0,12648,20,1583921760.0,1583922480.0,20200311 06:16,20200311 06:28,8
113,139998,138,0,15986,34,1583919840.0,1583920800.0,20200311 05:44,20200311 06:00,7
114,138726,144,49,32941,48,1583944140.0,1583945580.0,20200311 12:29,20200311 12:53,13
115,139503,727,524,5063,16,1583929380.0,1583929860.0,20200311 08:23,20200311 08:31,34
116,139506,727,1012,5197,20,1583932620.0,1583933220.0,20200311 09:17,20200311 09:27,34
117,139446,103,0,33340,57,1583958660.0,1583960340.0,20200311 16:31,20200311 16:59,28
118,140308,726,113,8622,23,1583952540.0,1583953200.0,20200311 14:49,20200311 15:00,33
119,138630,143,1006,40876,62,1583948700.0,1583950500.0,20200311 13:45,20200311 14:15,10G
120,140431,729,0,8154,25,1583953140.0,1583953920.0,20200311 14:59,20200311 15:12,33
121,140142,119,100,34461,42,1583972100.0,1583973300.0,20200311 20:15,20200311 20:35,9
122,138342,130,46,31119,52,1583920860.0,1583922540.0,20200311 06:01,20200311 06:29,1
123,140228,726,152,7734,31,1583927160.0,1583928060.0,20200311 07:46,20200311 08:01,33
124,140333,726,117,8921,36,1583972340.0,1583973360.0,20200311 20:19,20200311 20:36,33
125,139162,119,130,53121,78,1583974980.0,1583977320.0,20200311 21:03,20200311 21:42,16
126,138652,148,974,37837,64,1583971380.0,1583973300.0,20200311 20:03,20200311 20:35,10G
127,139340,503,346,9616,18,1583927520.0,1583928060.0,20200311 07:52,20200311 08:01,21
128,138558,137,139,48011,233,1583931540.0,1583937420.0,20200311 08:59,20200311 10:37,10A
129,139458,140,0,33340,49,1583931900.0,1583933400.0,20200311 09:05,20200311 09:30,28
130,139267,503,104,19892,45,1583935440.0,1583936760.0,20200311 10:04,20200311 10:26,2
131,139316,506,654,13752,40,1583935500.0,1583936700.0,20200311 10:05,20200311 10:25,21
132,139301,145,0,15005,33,1583955420.0,1583956380.0,20200311 15:37,20200311 15:53,2
133,139524,727,1255,5037,16,1583951880.0,1583952360.0,20200311 14:38,20200311 14:46,34
134,139142,150,418,65588,97,1583952540.0,1583955480.0,20200311 14:49,20200311 15:38,PO
135,138526,148,291,25662,15,1583984640.0,1583985540.0,20200311 23:44,20200311 23:59,10A
136,139172,150,0,52901,70,1583955480.0,1583957580.0,20200311 15:38,20200311 16:13,16
137,140103,127,49,36127,78,1583937900.0,1583940240.0,20200311 10:45,20200311 11:24,9
138,138723,144,49,33130,48,1583933040.0,1583934480.0,20200311 09:24,20200311 09:48,13
139,140472,718,0,6928,26,1583970420.0,1583971140.0,20200311 19:47,20200311 19:59,33
140,140313,726,207,8410,31,1583961420.0,1583962320.0,20200311 17:17,20200311 17:32,33
141,140028,136,0,11003,31,1583962500.0,1583963400.0,20200311 17:35,20200311 17:50,8
142,139703,131,0,416,196,1583928600.0,1583934060.0,20200311 08:10,20200311 09:41,4
143,139456,140,405,33340,32,1583927040.0,1583927940.0,20200311 07:44,20200311 07:59,28
144,140425,718,489,8262,26,1583963460.0,1583964180.0,20200311 17:51,20200311 18:03,33
145,138345,123,42,31142,60,1583924340.0,1583926080.0,20200311 06:59,20200311 07:28,1
146,138563,501,70,45540,154,1583925000.0,1583929020.0,20200311 07:10,20200311 08:17,10A
147,139461,752,418,89559,101,1583915820.0,1583918760.0,20200311 04:37,20200311 05:26,PO
148,139146,125,288,49564,67,1583939760.0,1583941740.0,20200311 11:16,20200311 11:49,16
149,139177,139,0,53096,79,1583957100.0,1583959500.0,20200311 16:05,20200311 16:45,16
150,139646,148,0,73529,127,1583922600.0,1583926440.0,20200311 06:30,20200311 07:34,4
151,138641,118,919,40901,65,1583958300.0,1583960220.0,20200311 16:25,20200311 16:57,10G
152,138721,144,92,32806,51,1583925300.0,1583926800.0,20200311 07:15,20200311 07:40,13
153,140948,117,655,70707,83,1583923320.0,1583925780.0,20200311 06:42,20200311 07:23,3
154,139176,134,0,53121,65,1583946720.0,1583948640.0,20200311 13:12,20200311 13:44,16
155,140283,729,1303,9047,23,1583946960.0,1583947560.0,20200311 13:16,20200311 13:26,33
156,140401,729,0,8132,28,1583935260.0,1583936040.0,20200311 10:01,20200311 10:14,33
