entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
821,140154,130,535,34465,63,1585340700.0,1585342560.0,20200327 16:25,20200327 16:56,9
822,140378,726,460,8262,23,1585311900.0,1585312560.0,20200327 08:25,20200327 08:36,33
823,139449,103,3113,33340,46,1585332360.0,1585333680.0,20200327 14:06,20200327 14:28,28
824,138891,136,322,4100,47,1585319100.0,1585320480.0,20200327 10:25,20200327 10:48,14
825,138419,503,0,40322,72,1585346400.0,1585348560.0,20200327 18:00,20200327 18:36,1
826,138379,503,61,30694,78,1585358700.0,1585360980.0,20200327 21:25,20200327 22:03,1
827,139755,505,70,66396,119,1585350000.0,1585353540.0,20200327 19:00,20200327 19:59,4
828,139156,131,0,52561,84,1585314120.0,1585316640.0,20200327 09:02,20200327 09:44,16
829,138346,129,0,30014,62,1585307820.0,1585309620.0,20200327 07:17,20200327 07:47,1
830,138522,145,1432,30069,59,1585339500.0,1585341240.0,20200327 16:05,20200327 16:34,10A
831,138387,120,0,40313,78,1585307160.0,1585309500.0,20200327 07:06,20200327 07:45,1
832,138835,144,6092,9062,8,1585344780.0,1585344960.0,20200327 17:33,20200327 17:36,14
833,139468,504,1054,70707,76,1585301220.0,1585303500.0,20200327 05:27,20200327 06:05,3
834,139164,150,1277,52946,53,1585353600.0,1585355160.0,20200327 20:00,20200327 20:26,16
835,138561,126,244,26368,60,1585330200.0,1585332000.0,20200327 13:30,20200327 14:00,10A
836,139257,135,102143,416,101,1585353600.0,1585356060.0,20200327 20:00,20200327 20:41,19
837,138919,143,322,4105,8,1585317960.0,1585318200.0,20200327 10:06,20200327 10:10,14
838,139561,727,39,5020,24,1585330440.0,1585331100.0,20200327 13:34,20200327 13:45,34
839,140459,726,220,7349,26,1585346280.0,1585347000.0,20200327 17:58,20200327 18:10,33
840,140123,130,71,36147,79,1585307100.0,1585309500.0,20200327 07:05,20200327 07:45,9
841,138392,101,0,40608,74,1585318020.0,1585320180.0,20200327 10:07,20200327 10:43,1
842,139501,727,0,5199,12,1585309560.0,1585309920.0,20200327 07:46,20200327 07:52,34
843,139737,126,27346,416,298,1585353600.0,1585361940.0,20200327 20:00,20200327 22:19,4
844,140399,718,489,7840,22,1585322460.0,1585323060.0,20200327 11:21,20200327 11:31,33
845,138360,118,0,30694,68,1585326900.0,1585328880.0,20200327 12:35,20200327 13:08,1
846,139668,112,82,87822,128,1585340700.0,1585344540.0,20200327 16:25,20200327 17:29,4
847,139246,105,973,61477,75,1585309740.0,1585312020.0,20200327 07:49,20200327 08:27,19
848,138394,120,0,40312,76,1585321620.0,1585323900.0,20200327 11:07,20200327 11:45,1
849,138562,129,398,26052,52,1585306200.0,1585307760.0,20200327 06:50,20200327 07:16,10A
850,138949,144,122,4100,23,1585328460.0,1585329120.0,20200327 13:01,20200327 13:12,14
851,139435,103,922,34406,66,1585327800.0,1585329780.0,20200327 12:50,20200327 13:23,28
852,139274,753,4,19905,30,1585320000.0,1585320840.0,20200327 10:40,20200327 10:54,2
853,139729,149,381,72213,126,1585359000.0,1585362780.0,20200327 21:30,20200327 22:33,4
854,138659,139,90,37861,69,1585314600.0,1585316640.0,20200327 09:10,20200327 09:44,10G
855,138987,143,322,4100,24,1585348140.0,1585348860.0,20200327 18:29,20200327 18:41,14
856,139316,753,515,13770,41,1585317840.0,1585319040.0,20200327 10:04,20200327 10:24,21
857,138385,103,0,39538,78,1585304880.0,1585307220.0,20200327 06:28,20200327 07:07,1
858,138884,136,107,4100,28,1585310280.0,1585311120.0,20200327 07:58,20200327 08:12,14
859,139549,727,135,4736,21,1585317600.0,1585318200.0,20200327 10:00,20200327 10:10,34
860,138960,144,107,4100,24,1585338060.0,1585338720.0,20200327 15:41,20200327 15:52,14
861,139320,753,452,13760,36,1585326300.0,1585327320.0,20200327 12:25,20200327 12:42,21
862,138944,136,1066,4105,23,1585348500.0,1585349160.0,20200327 18:35,20200327 18:46,14
863,139731,115,72,72802,118,1585320900.0,1585324440.0,20200327 10:55,20200327 11:54,4
864,139680,119,80,72915,110,1585350120.0,1585353360.0,20200327 19:02,20200327 19:56,4
865,139148,138,324,49564,52,1585337940.0,1585339500.0,20200327 15:39,20200327 16:05,16
866,139248,135,3297,60832,79,1585340280.0,1585342680.0,20200327 16:18,20200327 16:58,19
867,139286,753,0,15005,33,1585305780.0,1585306800.0,20200327 06:43,20200327 07:00,2
868,138759,136,5066,9001,8,1585316460.0,1585316640.0,20200327 09:41,20200327 09:44,14
